sentence,review
ادخ,negative
ادک,negative
اڈا,negative
ارض,negative
ازم,negative
اشک,negative
افق,negative
اگن,negative
الا,negative
انا,negative
انش,negative
اوس,negative
آٹا,negative
آرد,negative
آری,negative
آزر,negative
آسک,negative
آسی,negative
آکھ,negative
آگا,negative
آلت,negative
آلہ,negative
آمب,negative
آنب,negative
آہٹ,negative
آہی,negative
آوا,negative
آیت,negative
آیہ,negative
آئل,negative
بَن,negative
بُو,negative
بِر,negative
بِس,negative
بِن,negative
باڑ,negative
باہ,negative
بٹا,negative
بچا,negative
بدن,negative
بزم,negative
بصل,negative
بطش,negative
بطن,negative
بطی,negative
بعل,negative
بغل,negative
بفا,negative
بکٹ,negative
بلب,negative
بند,negative
بنی,negative
بہک,negative
بھٹ,negative
بھد,negative
بوس,negative
بوم,negative
بید,negative
بیز,negative
بیل,negative
پُت,negative
پِت,negative
پاڑ,negative
پتن,negative
پٹس,negative
پٹم,negative
پٹن,negative
پچر,negative
پچہ,negative
پدو,negative
پرا,negative
پرک,negative
پکڑ,negative
پلا,negative
پلہ,negative
پلو,negative
پنج,negative
پھا,negative
پھٹ,negative
پود,negative
پور,negative
پیپ,negative
پیٹ,negative
پیل,negative
پیہ,negative
تَل,negative
تُف,negative
تِل,negative
تاج,negative
تاز,negative
تاؤ,negative
تپش,negative
ترب,negative
ترش,negative
ترے,negative
تڑپ,negative
تڑخ,negative
تڑق,negative
تڑک,negative
تکڑ,negative
تلف,negative
تلہ,negative
تلے,negative
تلی,negative
تنا,negative
تنک,negative
تنہ,negative
تھل,negative
تھو,negative
توک,negative
تیر,negative
تیل,negative
ٹَر,negative
ٹاٹ,negative
ٹال,negative
ٹپا,negative
ٹٹی,negative
ٹچا,negative
ٹھٹ,negative
ٹھس,negative
ٹھگ,negative
ٹوہ,negative
ٹیپ,negative
ٹیم,negative
ثأب,negative
ثرب,negative
جُل,negative
جُو,negative
جاٹ,negative
جبن,negative
جتن,negative
جثہ,negative
جرب,negative
جزع,negative
جسد,negative
جسم,negative
جعل,negative
جلف,negative
جلی,negative
جمّ,negative
جمل,negative
جھڑ,negative
جھگ,negative
جوگ,negative
جیڈ,negative
جین,negative
چَخ,negative
چَک,negative
چَہ,negative
چَو,negative
چُپ,negative
چُل,negative
چِڑ,negative
چِق,negative
چاپ,negative
چاک,negative
چام,negative
چپت,negative
چتر,negative
چتی,negative
چرب,negative
چرس,negative
چرم,negative
چشہ,negative
چغل,negative
چکٹ,negative
چکہ,negative
چلت,negative
چھی,negative
چوب,negative
چون,negative
حِس,negative
حاخ,negative
حار,negative
حجل,negative
حذر,negative
حزب,negative
حشر,negative
حصن,negative
حلّ,negative
حلق,negative
حمق,negative
خَم,negative
خُم,negative
خبو,negative
خدو,negative
خرف,negative
خرق,negative
خری,negative
خزف,negative
خست,negative
خصی,negative
خضر,negative
خطر,negative
خطہ,negative
خفت,negative
خلا,negative
خلط,negative
خمس,negative
خمک,negative
خود,negative
خوک,negative
خیل,negative
دَد,negative
دِق,negative
دِک,negative
دِہ,negative
دبک,negative
ددت,negative
ددہ,negative
درب,negative
دزد,negative
دشت,negative
دکر,negative
دہا,negative
دھپ,negative
دھت,negative
دوڑ,negative
دوں,negative
دیز,negative
دیم,negative
ڈِش,negative
ڈار,negative
ڈپو,negative
ڈفر,negative
ڈگی,negative
ڈلا,negative
ڈنگ,negative
ڈوپ,negative
ذشت,negative
ذفر,negative
ذمّ,negative
رَن,negative
رَو,negative
رال,negative
ربع,negative
رتھ,negative
ردّ,negative
ردا,negative
رڈھ,negative
رزم,negative
رطل,negative
رعد,negative
رفو,negative
رقص,negative
رکل,negative
رمل,negative
رہٹ,negative
روز,negative
ریب,negative
ریش,negative
ریق,negative
زِچ,negative
زاج,negative
زاک,negative
زبد,negative
زجر,negative
زرد,negative
زنا,negative
زیت,negative
سار,negative
سبد,negative
سبع,negative
سحق,negative
سڑا,negative
سڑی,negative
سطر,negative
سقر,negative
سمے,negative
سہو,negative
سوخ,negative
سوط,negative
سوق,negative
سیت,negative
سیز,negative
سیل,negative
شاک,negative
شال,negative
شتر,negative
شحم,negative
شرب,negative
شرر,negative
شرط,negative
شرک,negative
شعر,negative
شقی,negative
شکم,negative
شمع,negative
شند,negative
شیپ,negative
شین,negative
صبب,negative
صبی,negative
صحن,negative
صغر,negative
صفر,negative
صوت,negative
ضّد,negative
ضان,negative
ضدّ,negative
ضمہ,negative
طبق,negative
طمر,negative
طوف,negative
طول,negative
طوی,negative
عزا,negative
عزل,negative
عسف,negative
عشر,negative
عصا,negative
عضو,negative
عطش,negative
غُل,negative
غِر,negative
غرث,negative
غرض,negative
غرق,negative
غزا,negative
غزل,negative
غشا,negative
غلو,negative
غمر,negative
غمز,negative
غنج,negative
غنم,negative
غین,negative
فاد,negative
فصد,negative
فلس,negative
فوج,negative
فول,negative
فید,negative
فیق,negative
قاش,negative
قبا,negative
قبج,negative
قبض,negative
قذر,negative
قرط,negative
قصر,negative
قصہ,negative
قضا,negative
قعر,negative
قفس,negative
قلم,negative
کَر,negative
کَن,negative
کاک,negative
کاگ,negative
کاہ,negative
کبر,negative
کبک,negative
کتر,negative
کتم,negative
کٹم,negative
کرّ,negative
کسک,negative
کشٹ,negative
کلپ,negative
کلف,negative
کمر,negative
کنر,negative
کنہ,negative
کہی,negative
کھٹ,negative
کوپ,negative
کوٹ,negative
کود,negative
کوز,negative
کیل,negative
گُو,negative
گاؤ,negative
گپت,negative
گٹر,negative
گڈا,negative
گڈہ,negative
گرج,negative
گرچ,negative
گڑھ,negative
گلو,negative
گنڈ,negative
گنگ,negative
گھٹ,negative
گھی,negative
گوت,negative
گون,negative
گوہ,negative
لَت,negative
لُر,negative
لاد,negative
لاغ,negative
لاف,negative
لپڑ,negative
لتا,negative
لتر,negative
لٹو,negative
لخت,negative
لشک,negative
لکد,negative
لہو,negative
لوح,negative
لوڈ,negative
لور,negative
لوڑ,negative
لوغ,negative
لون,negative
لیٹ,negative
مَک,negative
مِس,negative
مٹھ,negative
محن,negative
مرت,negative
مزق,negative
مکٹ,negative
مند,negative
موچ,negative
میخ,negative
میش,negative
میغ,negative
ناپ,negative
ناچ,negative
نرک,negative
نرگ,negative
نشٹ,negative
نشم,negative
نغل,negative
نقد,negative
نلی,negative
نمی,negative
نہب,negative
نوٹ,negative
نوز,negative
نول,negative
ہُک,negative
ہاٹ,negative
ہبخ,negative
ہجر,negative
ہجے,negative
ہرپ,negative
ہرد,negative
ہرن,negative
ہزل,negative
ہزم,negative
ہضم,negative
ہلڑ,negative
ہلہ,negative
ہنس,negative
ہوٹ,negative
ہوس,negative
ہوم,negative
ہیز,negative
ہیک,negative
ہیل,negative
وِش,negative
وال,negative
وشہ,negative
وطر,negative
وعر,negative
وگت,negative
ولد,negative
ولن,negative
ولے,negative
ونش,negative
یِٹ,negative
یبھ,negative
یفن,negative
ار,negative
اش,negative
آڈ,negative
آک,negative
آم,negative
آہ,negative
بک,negative
پہ,negative
تپ,negative
تٹ,negative
تس,negative
تم,negative
تن,negative
تہ,negative
ٹک,negative
ثم,negative
جب,negative
جز,negative
چپ,negative
چک,negative
چم,negative
خر,negative
در,negative
دس,negative
دن,negative
دی,negative
زگ,negative
سگ,negative
شذ,negative
ضو,negative
عب,negative
فخ,negative
کپ,negative
کت,negative
کٹ,negative
کد,negative
گڈ,negative
لب,negative
لپ,negative
لت,negative
مع,negative
می,negative
نٹ,negative
نس,negative
نے,negative
ور,negative
مان جانے یا تَسلیم کَر لینے پَر آمادَہ,positive
جس کا خرچہ برداشت کیا جا سکے,positive
لڑائی یا مقابل میں جیتا ہوا,positive
گھاٹ گھاٹ کا پانی پیے ہوئے,positive
اچھی طرح سے پوزیشن میں ہے,positive
اچھی طرح سے جانا جاتا ہے,positive
تادیب تعلیم اخلاق وتہذیب,positive
حیرَت زَدگی کے عالَم میں,positive
ڈھَل جانے کے میلان والا,positive
بہترین فروخت ہونے والا,positive
جِس تَک پَہُنچ آسان ہو,positive
چندے آفتاب چندے ماہتاب,positive
ترقی کی منازل طے کرنا,positive
ٹھیک ٹھاک کرنے کا عمل,positive
گنجائش نکالنے کے قابل,positive
جسے بھلایا نہ جا سکے,positive
چراغ کی طرح جھلملانا,positive
حوصلہ افزائی کرتا ہے,positive
کھلا پلا کر بڑا کرنا,positive
انتقامِ آب دار خانہ,positive
خاطر داری کرنے والا,positive
خمیدگیِ طاق و ایواں,positive
دانش مندی۔ دانش وری,positive
سَرِ خَم کَرنے والا,positive
غور و خوض کرنے والا,positive
فنِ سپہ گری کا ماہر,positive
مشكلات پر قابو پانا,positive
موزونیِٔ ساز و آواز,positive
اچھی طرح سے متوازن,positive
آراستگی و پیراستگی,positive
بغیر گھٹائے بڑھائے,positive
تیزی سے بڑھتی ہوئی,positive
چکا چوند کرنے والی,positive
خاندانی و نسلی اثر,positive
خصوصیت سے مالا مال,positive
داروغہ آب دار خانہ,positive
دنیا بھر میں مشہور,positive
صلاحیّت رکھنے والا,positive
کارکردگی کا مظاہرہ,positive
کھویا ہوا ملِ جانا,positive
لائقِ مال گزاری ‏‏,positive
مسئلہ حل کرنے والا,positive
ناز و نعم سے رکھنا,positive
وکیلِ عدالتِ عالیہ,positive
اچھی طرح سے بنایا,positive
اچھی طرح سے چلانے,positive
اچھی طرح سے منسلک,positive
اوٹ پٹانگ ملاقاتی,positive
بلند حوصلہ افزائی,positive
حوصلہ افزائی کرنا,positive
حیرت انگیز طور پر,positive
خوشیاں منانے والا,positive
دل دہلا دینے والا,positive
دم بخود کرنے والا,positive
ڈنکے کی چوٹ سے پر,positive
راگ راگنی کا آغاز,positive
زندہ بچ جانے والا,positive
فاتحانہ انداز میں,positive
فائدہ اٹھانے والا,positive
مہتممِ آب دارخانہ,positive
مہیا کرنے کے قابل,positive
ناقابل یقین حد تک,positive
نذر و نیاز کی چیز,positive
اچھی طرح سے سلوک,positive
اچھی طرح سے قائم,positive
اچھی طرح سے منظم,positive
ازار بند کی سچّی,positive
استعمال میں آسان,positive
اعلی تعلیم یافتہ,positive
انتہائی مشغولیّت,positive
آزادی عمل وارادہ,positive
بغلیں بجانے والا,positive
پھر سے جوان ہونا,positive
ٹھنڈا میٹھا پانی,positive
حامئ جدید نظریات,positive
خندہ پیشانی والا,positive
دوبارہ جوان کرنا,positive
دوبارہ دعوی کرنا,positive
زندگی بچانے والا,positive
سمجھ میں آنےوالا,positive
صاحبِ جاہ و جلال,positive
صاحبِ جاہ و منصب,positive
صاحبِ حسن و جمال,positive
صحیح و سالم رہنا,positive
قانون کی پاسداری,positive
کارکردگی بہتر ہے,positive
کنارۂ حوض و صفحہ,positive
کی حمایت کرتا ہے,positive
گردشِ لیل و نہار,positive
لال بھبھوکا ہونا,positive
مدون کرنے کا عمل,positive
منسوب بہ ’’جان‘‘,positive
نعمتوں کی زیادتی,positive
یقین دہانی کرانا,positive
اچھی طرح سے گول,positive
ایڑی سے چوٹی تک,positive
آرام دلانے والا,positive
بالرّاس و العین,positive
بہت خوبصورتی سے,positive
بہترین کارکردگی,positive
بہترین معیار کا,positive
بھرپور طریقے سے,positive
بے باک و بے خوف,positive
بے فکر و اندیشہ,positive
پرستش کرنے والا,positive
پھر سے جوان ہوا,positive
پھل پھول رہا ہے,positive
پیچھے چھوڑ دینا,positive
تَحَیَر کے ساتھ,positive
تعلیم دینے والا,positive
تن درست و توانا,positive
تیزی سےبڑھتاہوا,positive
چابک دست کاریگر,positive
حوصلہ افزائی سے,positive
داروغۂ دارالضرب,positive
دستاویزِ معاہدہ,positive
رومانی انداز سے,positive
سب سے زیادہ گرم,positive
سرد و گرم چشیدہ,positive
سلامتی کا راستہ,positive
شاندار طریقے سے,positive
صاحبِ جاہ و حشم,positive
غیرجانب داری سے,positive
قابلِ کاشت زمین,positive
گرم و سرد چشیدہ,positive
لکھّے پڑھے آدمی,positive
مُرَفَّہُ الحال,positive
مطمئن کرنے والا,positive
منسوب بہ انقلاب,positive
نیرنگِ غیر مسلم,positive
نیند سے اُٹھانا,positive
وفاداری کے ساتھ,positive
اچھّی حالت میں,positive
اچھی طرح موصول,positive
استاذ الاساتذہ,positive
اشارے سے بلانا,positive
اگلے زمانے میں,positive
انقلاب لاتا ہے,positive
اوّل سے آخر تک,positive
آراستہ پیراستہ,positive
آرائش و پیرائش,positive
بااختیار بنانا,positive
بازیچہ رنگ طاق,positive
باہمہ و بے ہمہ,positive
بہ امن و عافیت,positive
بہ تمام و کمال,positive
بہ خیر و عافیت,positive
